,degree,clustering,closeness,pagerank,betweenness
70,2.6525902543834053e-05,0.0,0.25584662368510347,1.4753528375877067e-05,0.0
71,7.957770763150216e-05,0.3333333333333333,0.2936699591811298,0.000233468075748533,2.5065686415359778e-08
72,0.0001591554152630043,0.13333333333333333,0.28724360732681115,0.000281198532320559,1.2716745345642266e-07
73,0.03360831852303774,0.00614081352998899,0.3992692226223258,0.06247929111123085,0.009460008703172207
74,0.0001591554152630043,0.06666666666666667,0.3086666393744627,0.0007531789597123861,6.098245194152696e-06
75,0.00047746624578901296,0.1111111111111111,0.33169680172451715,0.00266623473726213,1.2399819752317853e-05
76,0.00010610361017533621,0.16666666666666666,0.27350619576888474,8.865423296811059e-05,7.055412254430848e-08
77,2.6525902543834053e-05,0.0,0.2588648099318831,2.6232173695461825e-05,0.0
78,0.0003978885381575108,0.13333333333333333,0.34591950964379437,0.002606675960123539,1.0735412615758833e-05
79,2.6525902543834053e-05,0.0,0.25933492928292334,1.9935423551942222e-05,0.0
80,2.6525902543834053e-05,0.0,0.3411488968924764,0.0023909364826977253,0.0
81,0.000503992148332847,0.13450292397660818,0.34808823393627136,0.004432324320077896,2.8731174097629264e-05
82,5.3051805087668106e-05,0.0,0.23896576423532095,9.220767424267251e-06,5.320652363138834e-09
83,0.00018568131780683837,0.09523809523809523,0.31513261834505013,0.0007262508734129369,1.80190345417941e-05
84,5.3051805087668106e-05,0.0,0.3092388584928102,0.0005569894565269351,9.494591779457551e-08
85,0.00013262951271917026,0.1,0.30383062403791133,0.0006322346162050962,2.3497790380133665e-07
86,0.0014323987373670388,0.12299091544374563,0.3536392033995291,0.00497451052069664,0.00013524571841116995
87,0.0006366216610520172,0.14855072463768115,0.36108769778935673,0.006039083003997803,7.229452603496611e-05
88,0.0011671397119286983,0.056025369978858354,0.3500566419670548,0.003825615392997861,8.760323544265702e-05
89,0.00013262951271917026,0.4,0.3476516751353295,0.002681087702512741,9.624045560485683e-06
90,0.00013262951271917026,0.0,0.2579631999233617,3.5462071537040174e-05,2.3225975382956676e-06
91,5.3051805087668106e-05,0.0,0.26535323887352097,5.868259540875442e-05,3.8323740625401115e-08
92,0.0014589246399108729,0.061952861952861954,0.35599014154996744,0.006253100465983152,0.00019008545496035367
93,2.6525902543834053e-05,0.0,0.2608566288402989,5.054958091932349e-05,0.0
94,0.0038197299663121037,0.05788655788655789,0.3882292363935946,0.014502895064651966,0.0004908848204649985
95,2.6525902543834053e-05,0.0,0.265205768554344,6.924694025656208e-05,0.0
96,2.6525902543834053e-05,0.0,0.2852484072577594,0.00018262087542098016,0.0
97,0.00023873312289450648,0.5555555555555556,0.354383853956138,0.004381905775517225,1.4555410416505765e-05
98,0.0006100957585081832,0.11067193675889328,0.35366574417186547,0.004740241914987564,1.4160778846417088e-05
99,0.000503992148332847,0.07017543859649122,0.31207523116530494,0.0008642381289973855,7.014899892965332e-05
100,2.6525902543834053e-05,0.0,0.34343940456777416,0.0020266950596123934,0.0
101,0.0012467174195602004,0.01572617946345976,0.3101700632697893,0.0011319129262119532,0.00017621993902139366
102,5.3051805087668106e-05,0.0,0.2806091687942418,0.0001008936669677496,5.278211201442673e-09
103,7.957770763150216e-05,1.0,0.25696972175643806,2.1243457013042644e-05,0.0
104,0.00021220722035067242,0.35714285714285715,0.3444372367543467,0.0031000340823084116,2.2144729882711545e-05
105,0.0003448367330698427,0.1282051282051282,0.2931014375568531,0.0003681037633214146,1.8260450360685354e-06
106,0.00013262951271917026,0.3,0.3458147961289731,0.0024308112915605307,5.859820248588221e-06
107,0.0012467174195602004,0.11748381128584644,0.3466861625329912,0.004891248885542154,0.0001406137307640165
108,0.0006100957585081832,0.11462450592885376,0.34588777157956546,0.002357673831284046,0.00012717965000774711
109,0.00010610361017533621,0.5,0.28192913444712003,0.00010116608609678224,4.189895150830125e-07
110,0.0001591554152630043,0.2,0.28024620691193197,0.00020492522162385285,1.3660348940902622e-07
111,5.3051805087668106e-05,0.0,0.2665747419035497,7.23079065210186e-05,2.7994593310154414e-08
112,2.6525902543834053e-05,0.0,0.209084606638751,2.3868113885328057e-07,0.0
113,0.00018568131780683837,0.19047619047619047,0.3123441344855299,0.0011336890747770667,1.4795932656852528e-05
114,0.00018568131780683837,0.23809523809523808,0.34958595684307164,0.003074640640988946,5.951130515313707e-05
115,0.00013262951271917026,0.1,0.3015075778781941,0.0004377099685370922,3.6624539916374488e-06
116,0.00023873312289450648,0.05555555555555555,0.3154516852428289,0.0009374096407555044,5.6846620282158256e-05
117,5.3051805087668106e-05,1.0,0.2588399269461571,1.787217115634121e-05,0.0
118,0.0001591554152630043,0.2,0.34229187284926954,0.002519435016438365,1.9839311789837666e-05
119,0.003580996843417597,0.06301824212271974,0.3975555485252091,0.017269479110836983,0.0005361787625588477
120,0.0006631475635958513,0.14333333333333334,0.3798273100057429,0.007292752619832754,7.238313264679164e-05
121,7.957770763150216e-05,0.0,0.3007379043516413,0.00043460977030918,1.931610000838191e-07
122,7.957770763150216e-05,0.0,0.27848241525267226,7.346279744524509e-05,2.5697870498220254e-08
123,2.6525902543834053e-05,0.0,0.23722446308450323,7.614414244017098e-06,0.0
124,0.0003183108305260086,0.13636363636363635,0.3539679260872831,0.0031184060499072075,2.411554305581376e-05
125,0.0004509403432451789,0.125,0.34743060419508237,0.002986288396641612,1.3403885532170534e-05
126,0.0001591554152630043,0.26666666666666666,0.27884494478427774,0.00019083825463894755,5.880529897694942e-06
127,5.3051805087668106e-05,0.0,0.27798547358330566,5.8824345614993945e-05,9.332723749366778e-08
128,2.6525902543834053e-05,0.0,0.2824212458328651,0.00012394649093039334,0.0
129,0.0003448367330698427,0.07692307692307693,0.34525739300858127,0.0024676816537976265,9.175559171126224e-06
130,0.00013262951271917026,0.7,0.34195655131752006,0.0024546729400753975,2.587266862974502e-06
131,0.0007161993686835194,0.08262108262108261,0.35640746868352635,0.0040005650371313095,5.9478566981852055e-05
132,7.957770763150216e-05,0.0,0.2854687263365137,0.00017559976549819112,2.663572118422053e-08
133,0.00010610361017533621,0.16666666666666666,0.2646305252739385,4.719799471786246e-05,1.589131329637894e-06
134,0.00047746624578901296,0.21568627450980393,0.35951059487707654,0.005502640735358,1.611267180123832e-05
135,0.0001591554152630043,0.26666666666666666,0.3499461607010248,0.0030769596341997385,7.846186235838104e-06
136,7.957770763150216e-05,0.0,0.27729639872896317,6.591001147171482e-05,9.92164245872118e-07
137,0.00013262951271917026,0.1,0.3176846327569353,0.0009771209442988038,1.9261246961832512e-06
138,5.3051805087668106e-05,0.0,0.274756029123454,0.00014898604422342032,1.0687396212460953e-07
139,0.0002652590254383405,0.044444444444444446,0.30491681292816875,0.0007978837820701301,4.779309529112652e-05
140,0.0008488288814026897,0.1431451612903226,0.348600014795088,0.004426795057952404,1.2502977369877044e-05
141,0.0004509403432451789,0.09558823529411764,0.34644402988503636,0.003025574143975973,0.0001207127861562185
142,7.957770763150216e-05,0.0,0.26178770329014067,6.082309118937701e-05,5.308461550157517e-05
143,0.00018568131780683837,0.19047619047619047,0.30301252270644785,0.0007818337762728333,1.3433275398710975e-06
144,0.002069020398419056,0.12121212121212122,0.4042874914207275,0.01960941031575203,0.0001864480145741254
145,0.00010610361017533621,0.3333333333333333,0.302043857610986,0.000487826531752944,1.5200079417354573e-07
146,0.00010610361017533621,0.16666666666666666,0.26080429473742467,3.188457776559517e-05,1.6082716456367052e-06
147,5.3051805087668106e-05,1.0,0.3416218861290586,0.0024682909715920687,0.0
148,7.957770763150216e-05,0.0,0.2571642961901838,5.724957736674696e-05,2.2420955758661876e-07
149,5.3051805087668106e-05,0.0,0.2796910704216993,0.00011066158185712993,2.2085568929242072e-08
150,0.00023873312289450648,0.08333333333333333,0.30851255360240926,0.0011968534672632813,7.138758633118414e-07
151,5.3051805087668106e-05,0.0,0.2655607213299521,3.6643657949753106e-05,6.09518213678939e-09
152,7.957770763150216e-05,0.0,0.26317479598176574,3.936737994081341e-05,2.2454150894191116e-07
153,2.6525902543834053e-05,0.0,0.3411488968924764,0.0023909364826977253,0.0
154,7.957770763150216e-05,0.0,0.2865558418656268,0.00013844488421455026,1.1578965342096126e-08
155,5.3051805087668106e-05,1.0,0.2750246215575415,0.0001520000514574349,0.0
156,0.00042441444070134485,0.025,0.319042339818725,0.002379113342612982,8.46639977680752e-06
157,0.00023873312289450648,0.16666666666666666,0.34327053531591745,0.0028940497431904078,1.5131174222915433e-05
158,5.3051805087668106e-05,1.0,0.28023370773153344,7.172255573095754e-05,0.0
159,0.0027321679620149076,0.04169046259280411,0.36442111571885666,0.008099968545138836,0.0006820858106948435
160,2.6525902543834053e-05,0.0,0.28720421751916014,0.00020645094627980143,0.0
161,7.957770763150216e-05,0.3333333333333333,0.3118480589631811,0.000690057291649282,2.558658138696046e-07
162,0.0001591554152630043,0.13333333333333333,0.2992720431217204,0.00042969288188032806,2.5965178451770043e-07
163,5.3051805087668106e-05,1.0,0.22052388974682952,7.46405248719384e-07,0.0
164,0.00021220722035067242,0.14285714285714285,0.3439281837008384,0.002295579994097352,2.0019278963445686e-06
165,5.3051805087668106e-05,0.0,0.2441012691012691,1.5677531337132677e-05,5.8906575617356793e-08
166,0.0014058728348232048,0.09724238026124818,0.3705971983288277,0.007128250785171986,0.00018472826923243701
167,5.3051805087668106e-05,0.0,0.3071151590198123,0.0005166930495761335,2.1570511421487026e-07
168,0.0007161993686835194,0.19658119658119658,0.3522020217119154,0.004215817432850599,3.806257518590428e-05
169,2.6525902543834053e-05,0.0,0.27751685757192074,0.00020982125715818256,0.0
170,2.6525902543834053e-05,0.0,0.2748101062821653,5.1064744184259325e-05,0.0
171,5.3051805087668106e-05,1.0,0.2650715079242311,5.873570989933796e-05,0.0
172,2.6525902543834053e-05,0.0,0.22016200148335893,1.1641656101346598e-06,0.0
173,0.00013262951271917026,0.0,0.3067702823663439,0.0006176534225232899,3.086442120547872e-06
174,0.00018568131780683837,0.09523809523809523,0.31397256623164627,0.0013105202233418822,2.79286973636772e-06
175,0.0007692511737711875,0.21921182266009853,0.3677377189902064,0.00838160328567028,1.1716242624970619e-05
176,7.957770763150216e-05,0.6666666666666666,0.34916827208061646,0.0030603643972426653,3.2112791359395487e-06
177,0.0001591554152630043,0.2,0.3008170951628605,0.0004916403559036553,5.973312454443658e-06
178,0.00018568131780683837,0.09523809523809523,0.3096477970890692,0.0009386409656144679,3.065641976718325e-06
179,0.000530518050876681,0.14736842105263157,0.35329453550376266,0.004195968620479107,7.053700392134488e-05
180,0.00013262951271917026,0.6,0.3506818477795762,0.0032908159773796797,1.0464508704899345e-05
181,0.000503992148332847,0.14619883040935672,0.3224175974548005,0.0021810622420161963,6.059376573830377e-06
182,0.001034510199209528,0.08636977058029689,0.3056981373813057,0.0007936148322187364,7.55490327719599e-05
183,7.957770763150216e-05,0.0,0.3091602427423323,0.0009042454767040908,6.945307973182935e-08
184,0.0016180800551738772,0.14043715846994537,0.3845541807350586,0.011422290466725826,7.571368769276887e-05
185,0.0007427252712273535,0.1455026455026455,0.38324455107351985,0.007543117739260197,2.7908970878343098e-05
186,7.957770763150216e-05,0.0,0.2731791798610155,6.244117685128003e-05,3.006658388926553e-08
187,7.957770763150216e-05,0.0,0.27252157820926165,0.00015633771545253694,7.879646091168979e-08
188,2.6525902543834053e-05,0.0,0.2580285276241581,2.412947105767671e-05,0.0
189,7.957770763150216e-05,0.0,0.25603080600907335,3.633106098277494e-05,2.3059497422650566e-08
190,0.00023873312289450648,0.05555555555555555,0.2936173527006503,0.00024710875004529953,2.3760212570778094e-06
191,5.3051805087668106e-05,1.0,0.3417798408007108,0.0025078337639570236,0.0
192,0.00042441444070134485,0.10833333333333334,0.33609407317595036,0.003797826822847128,3.5607135941972956e-05
193,0.00047746624578901296,0.0784313725490196,0.3483423270254287,0.003713565645739436,2.8486960218288004e-05
194,0.0006631475635958513,0.20333333333333334,0.3792388865975233,0.007436537183821201,0.00021108667715452611
195,5.3051805087668106e-05,0.0,0.28348096792143535,0.00018124484631698579,5.727221807916294e-09
196,2.6525902543834053e-05,0.0,0.29803230218272947,0.00030407897429540753,0.0
197,0.001061036101753362,0.17307692307692307,0.3801758738226337,0.007443214301019907,8.805255492916331e-05
198,0.00013262951271917026,0.4,0.284828154158828,0.00011341372010065243,1.422039446197232e-07
199,5.3051805087668106e-05,1.0,0.34388112525997006,0.0021185146179050207,0.0
200,0.00021220722035067242,0.21428571428571427,0.31043313570487485,0.001171210315078497,2.3484292910325166e-07
201,0.0006100957585081832,0.18972332015810275,0.32352714009869127,0.002443259349092841,1.7744881915859878e-05
202,7.957770763150216e-05,0.0,0.3418108294345918,0.00247992598451674,6.631918267885339e-07
203,0.0003448367330698427,0.1282051282051282,0.35300011236375894,0.004175672773271799,2.8055062557541532e-06
204,2.6525902543834053e-05,0.0,0.3411488968924764,0.0023909364826977253,0.0
205,0.0002652590254383405,0.17777777777777778,0.3519586974381955,0.0035026317927986383,1.3793694961350411e-05
206,7.957770763150216e-05,0.0,0.2804171408594232,8.888582669897005e-05,2.585969980373193e-07
207,5.3051805087668106e-05,0.0,0.2995764496467765,0.0003678564680740237,3.4448783026164165e-07
208,0.0001591554152630043,0.26666666666666666,0.28461741723604245,9.423949086340144e-05,8.592538165430597e-07
209,2.6525902543834053e-05,0.0,0.24476055679634343,1.3243545254226774e-05,0.0
210,0.00013262951271917026,0.5,0.3438560326899923,0.0031359915155917406,2.2810203859080502e-07
211,2.6525902543834053e-05,0.0,0.27669193902340566,6.0263781051617116e-05,0.0
212,5.3051805087668106e-05,1.0,0.3417860380779692,0.0025283799041062593,0.0
213,0.00021220722035067242,0.10714285714285714,0.34691586376979633,0.003117120824754238,1.3784199836663902e-05
214,0.0001591554152630043,0.06666666666666667,0.2863577668059248,0.0001812273549148813,7.469000706805673e-07
215,0.00018568131780683837,0.14285714285714285,0.31042291097131186,0.0006410797941498458,2.3264842639036942e-06
216,0.00018568131780683837,0.047619047619047616,0.3069601185532594,0.0007607722654938698,7.225335139082745e-07
217,2.6525902543834053e-05,0.0,0.24257769770285054,1.1304191502858885e-05,0.0
218,0.0009284065890341919,0.12436974789915967,0.36217348281791895,0.00494937552139163,0.00018836744129657745
219,0.0009549324915780259,0.10476190476190476,0.38448358507307423,0.008356794714927673,0.00015892456576693803
220,2.6525902543834053e-05,0.0,0.2639080427584372,4.05799837608356e-05,0.0
221,2.6525902543834053e-05,0.0,0.21177190942438082,4.378022993023478e-07,0.0
222,0.00010610361017533621,0.0,0.2870882991280509,0.00016823776240926236,1.7966553400583507e-07
223,0.00023873312289450648,0.3611111111111111,0.3506883720930233,0.0033498441334813833,3.4385055187158287e-05
224,0.00018568131780683837,0.3333333333333333,0.30962236567617735,0.0017739172326400876,7.970099318299617e-07
225,2.6525902543834053e-05,0.0,0.28772810880532423,0.0003356258966960013,0.0
226,7.957770763150216e-05,0.6666666666666666,0.34711390610181664,0.0023312841076403856,9.956053048654212e-08
227,0.0002652590254383405,0.2,0.3230392198867191,0.001920216716825962,4.425496626936365e-06
228,0.000503992148332847,0.005847953216374269,0.3115697083398762,0.000981138669885695,1.9342971427249722e-05
229,2.6525902543834053e-05,0.0,0.22640546270216383,1.5818681049495353e-06,0.0
230,0.0006100957585081832,0.1225296442687747,0.36090794210002297,0.006300991866737604,1.345415603282163e-05
231,0.0001591554152630043,0.26666666666666666,0.3498292565235143,0.002889925381168723,1.844069265644066e-05
232,0.0006100957585081832,0.09881422924901186,0.3493624198391222,0.0037376240361481905,1.309453000430949e-05
233,0.00010610361017533621,0.16666666666666666,0.279092665664769,8.904430433176458e-05,1.6307152463923558e-06
234,2.6525902543834053e-05,0.0,0.25828309125787885,1.7605834727874026e-05,0.0
235,0.00023873312289450648,0.1111111111111111,0.35232051737350706,0.0033846539445221424,7.375332188530592e-06
236,0.00018568131780683837,0.14285714285714285,0.3464472136450522,0.002684186678379774,1.4998074220784474e-05
237,7.957770763150216e-05,0.0,0.29022001878396897,0.0002048216701950878,7.3742330641835e-07
238,2.6525902543834053e-05,0.0,0.3053638543286677,0.0006429261993616819,0.0
239,0.0013793469322793707,0.13650075414781296,0.3591543928510184,0.005223522428423166,0.0001378239830955863
240,0.0007692511737711875,0.05665024630541872,0.34670529268404837,0.003810895374044776,5.493337448569946e-05
241,0.0003183108305260086,0.3333333333333333,0.3537321135350692,0.004526736680418253,5.626974598271772e-06
242,0.0004509403432451789,0.3602941176470588,0.3528415259630864,0.005025272723287344,3.1856329769652802e-06
243,0.00029178492798217457,0.10909090909090909,0.34466081550557687,0.00251758866943419,6.459687938331626e-06
244,0.00029178492798217457,0.2727272727272727,0.3726265431793696,0.004841587971895933,1.3885779480915517e-05
245,2.6525902543834053e-05,0.0,0.2484348846098085,2.0713945559691638e-05,0.0
246,0.00023873312289450648,0.2777777777777778,0.3439030842630518,0.0032750244718044996,4.536785127129406e-06
247,2.6525902543834053e-05,0.0,0.2363781146934527,4.464725861907937e-06,0.0
248,7.957770763150216e-05,0.0,0.2905577778291598,0.0003402935399208218,1.8431702386578763e-08
249,2.6525902543834053e-05,0.0,0.2249061871722517,1.5167183846642729e-06,0.0
250,7.957770763150216e-05,0.3333333333333333,0.31497201102849026,0.0017002207459881902,3.9546762309328187e-07
251,5.3051805087668106e-05,0.0,0.26089453906255405,3.266756539233029e-05,5.970612004801978e-09
252,2.6525902543834053e-05,0.0,0.2744160315623203,8.543433068552986e-05,0.0
253,0.0011936656144725323,0.09292929292929293,0.3538217516987649,0.00525647634640336,0.00014008881407789886
254,0.00010610361017533621,0.16666666666666666,0.3418945268217476,0.002495506778359413,1.7854366660685628e-06
255,0.00023873312289450648,0.027777777777777776,0.2993742356622143,0.0005481944535858929,4.89846968321217e-07
256,5.3051805087668106e-05,0.0,0.25977274449949356,5.5675602197879925e-05,1.1617762751825467e-08
257,0.00010610361017533621,0.3333333333333333,0.31093753866202584,0.0011519568506628275,4.687937234848505e-06
258,0.0001591554152630043,0.06666666666666667,0.28218659241294647,0.00021882212604396045,2.7342206522007473e-05
259,5.3051805087668106e-05,0.0,0.2854968306739267,0.00012206469546072185,1.4187417463062957e-08
260,0.00023873312289450648,0.25,0.35753983308042486,0.003987661097198725,1.2028388482576702e-05
261,0.00029178492798217457,0.3090909090909091,0.3484195933456562,0.0033183631021529436,7.209774253169599e-07
262,0.00023873312289450648,0.4444444444444444,0.3550012241746238,0.004210656508803368,1.3675032732862746e-06
263,5.3051805087668106e-05,0.0,0.2873530801713493,0.0001889094419311732,5.960172529739793e-06
264,0.0003448367330698427,0.358974358974359,0.38270765232574666,0.007472323253750801,2.7981721359537914e-05
265,0.0003183108305260086,0.22727272727272727,0.37803716294134754,0.005966700613498688,4.7982310206862167e-05
266,0.00029178492798217457,0.5818181818181818,0.2938072822495168,0.0004799678281415254,2.418854592178832e-07
267,2.6525902543834053e-05,0.0,0.21929370430048106,1.1320470321152243e-06,0.0
268,5.3051805087668106e-05,0.0,0.3434738242314911,0.002044971566647291,3.471000695753901e-07
269,0.00047746624578901296,0.33986928104575165,0.3504666815409787,0.003459027735516429,4.299291958886897e-06
270,0.00013262951271917026,0.0,0.2916389460492318,0.00036344301770441234,1.1445306427049218e-06
271,5.3051805087668106e-05,1.0,0.26299670722178814,6.409297930076718e-05,0.0
272,0.00013262951271917026,0.2,0.3535397109712753,0.0033847284503281116,6.3788720581214875e-06
273,0.00029178492798217457,0.21818181818181817,0.3502908327293676,0.003648905549198389,1.1194544640602544e-05
274,0.0001591554152630043,0.26666666666666666,0.3590449341892227,0.004026642069220543,5.973717179585947e-06
275,0.00013262951271917026,0.3,0.31894786713819184,0.0014233385445550084,3.255534579693631e-07
276,0.00018568131780683837,0.2857142857142857,0.35268638145400455,0.003783236490562558,1.2932566733070416e-06
277,0.0006366216610520172,0.09420289855072464,0.35486755652615926,0.005020330660045147,0.00012293191684875637
278,0.00042441444070134485,0.125,0.33100656762546976,0.0029719234444200993,3.531664106048993e-06
279,0.00013262951271917026,0.3,0.3174599164645648,0.0011566876200959086,7.575518338853726e-06
280,5.3051805087668106e-05,0.0,0.27624386312009963,5.002306716050953e-05,2.7936662760907893e-08
281,0.0006631475635958513,0.023333333333333334,0.3229727993146284,0.0021563484333455563,1.156174585048575e-05
282,0.0004509403432451789,0.014705882352941176,0.303490637427748,0.0005786533583886921,0.00014388817362487316
283,2.6525902543834053e-05,0.0,0.20640021899808378,1.7804282492761558e-07,0.0
284,0.00029178492798217457,0.2727272727272727,0.35700824834038847,0.004609979223459959,4.807367986359168e-06
285,0.00018568131780683837,0.2857142857142857,0.311866117370659,0.0016411064425483346,8.75598743732553e-07
286,5.3051805087668106e-05,0.0,0.27190242987688334,5.0250357162440196e-05,2.0208703599422506e-09
287,0.00010610361017533621,0.0,0.2995145669635409,0.0006844279705546796,9.117280796999694e-07
288,0.00010610361017533621,0.16666666666666666,0.2705540404765322,0.00013091777509544045,7.225028184620896e-07
289,2.6525902543834053e-05,0.0,0.2662640816470671,4.995476047042757e-05,0.0
290,2.6525902543834053e-05,0.0,0.2599106490354784,2.9493012334569357e-05,0.0
291,0.00018568131780683837,0.0,0.2740888304021288,0.0001503390376456082,8.016966290824712e-08
