degree,clustering,closeness,pagerank,betweenness
0.0001856813178068,0.238095238095238,0.3495859568430716,0.0030746406409889,5.951130515313707e-05
0.0001326295127191,0.1,0.3015075778781941,0.000437709968537,3.6624539916374488e-06
0.0002387331228945,0.0555555555555555,0.3154516852428289,0.0009374096407555,5.6846620282158256e-05
5.3051805087668106e-05,1.0,0.2588399269461571,1.787217115634121e-05,0.0
0.000159155415263,0.2,0.3422918728492695,0.0025194350164383,1.9839311789837662e-05
0.0035809968434175,0.0630182421227197,0.3975555485252091,0.0172694791108369,0.0005361787625588
0.0006631475635958,0.1433333333333333,0.3798273100057429,0.0072927526198327,7.238313264679164e-05
7.957770763150216e-05,0.0,0.3007379043516413,0.0004346097703091,1.931610000838191e-07
7.957770763150216e-05,0.0,0.2784824152526722,7.346279744524509e-05,2.569787049822025e-08
2.6525902543834053e-05,0.0,0.2372244630845032,7.614414244017098e-06,0.0
0.000318310830526,0.1363636363636363,0.3539679260872831,0.0031184060499072,2.411554305581376e-05
0.0004509403432451,0.125,0.3474306041950823,0.0029862883966416,1.3403885532170534e-05
0.000159155415263,0.2666666666666666,0.2788449447842777,0.0001908382546389,5.880529897694942e-06
5.3051805087668106e-05,0.0,0.2779854735833056,5.8824345614993945e-05,9.33272374936678e-08
2.6525902543834053e-05,0.0,0.2824212458328651,0.0001239464909303,0.0
0.0003448367330698,0.0769230769230769,0.3452573930085812,0.0024676816537976,9.175559171126224e-06
0.0001326295127191,0.7,0.34195655131752,0.0024546729400753,2.587266862974502e-06
0.0007161993686835,0.0826210826210826,0.3564074686835263,0.0040005650371313,5.9478566981852055e-05
7.957770763150216e-05,0.0,0.2854687263365137,0.0001755997654981,2.6635721184220532e-08
0.0001061036101753,0.1666666666666666,0.2646305252739385,4.719799471786246e-05,1.589131329637894e-06
0.000477466245789,0.2156862745098039,0.3595105948770765,0.005502640735358,1.611267180123832e-05
0.000159155415263,0.2666666666666666,0.3499461607010248,0.0030769596341997,7.846186235838104e-06
7.957770763150216e-05,0.0,0.2772963987289631,6.591001147171482e-05,9.92164245872118e-07
0.0001326295127191,0.1,0.3176846327569353,0.0009771209442988,1.9261246961832512e-06
5.3051805087668106e-05,0.0,0.274756029123454,0.0001489860442234,1.0687396212460953e-07
0.0002652590254383,0.0444444444444444,0.3049168129281687,0.0007978837820701,4.779309529112652e-05
0.0008488288814026,0.1431451612903226,0.348600014795088,0.0044267950579524,1.2502977369877044e-05
0.0004509403432451,0.0955882352941176,0.3464440298850363,0.0030255741439759,0.0001207127861562
7.957770763150216e-05,0.0,0.2617877032901406,6.082309118937701e-05,5.308461550157517e-05
0.0001856813178068,0.1904761904761904,0.3030125227064478,0.0007818337762728,1.3433275398710975e-06
0.002069020398419,0.1212121212121212,0.4042874914207275,0.019609410315752,0.0001864480145741
0.0001061036101753,0.3333333333333333,0.302043857610986,0.0004878265317529,1.5200079417354573e-07
0.0001061036101753,0.1666666666666666,0.2608042947374246,3.188457776559517e-05,1.6082716456367052e-06
5.3051805087668106e-05,1.0,0.3416218861290586,0.002468290971592,0.0
7.957770763150216e-05,0.0,0.2571642961901838,5.724957736674696e-05,2.242095575866188e-07
5.3051805087668106e-05,0.0,0.2796910704216993,0.0001106615818571,2.2085568929242072e-08
0.0002387331228945,0.0833333333333333,0.3085125536024092,0.0011968534672632,7.138758633118414e-07
5.3051805087668106e-05,0.0,0.2655607213299521,3.664365794975311e-05,6.095182136789391e-09
7.957770763150216e-05,0.0,0.2631747959817657,3.936737994081341e-05,2.2454150894191121e-07
2.6525902543834053e-05,0.0,0.3411488968924764,0.0023909364826977,0.0
7.957770763150216e-05,0.0,0.2865558418656268,0.0001384448842145,1.1578965342096126e-08
5.3051805087668106e-05,1.0,0.2750246215575415,0.0001520000514574,0.0
0.0004244144407013,0.025,0.319042339818725,0.0023791133426129,8.46639977680752e-06
0.0002387331228945,0.1666666666666666,0.3432705353159174,0.0028940497431904,1.5131174222915432e-05
5.3051805087668106e-05,1.0,0.2802337077315334,7.172255573095754e-05,0.0
0.0027321679620149,0.0416904625928041,0.3644211157188566,0.0080999685451388,0.0006820858106948
2.6525902543834053e-05,0.0,0.2872042175191601,0.0002064509462798,0.0
7.957770763150216e-05,0.3333333333333333,0.3118480589631811,0.0006900572916492,2.558658138696046e-07
0.000159155415263,0.1333333333333333,0.2992720431217204,0.0004296928818803,2.596517845177005e-07
5.3051805087668106e-05,1.0,0.2205238897468295,7.46405248719384e-07,0.0
0.0002122072203506,0.1428571428571428,0.3439281837008384,0.0022955799940973,2.001927896344569e-06
5.3051805087668106e-05,0.0,0.2441012691012691,1.5677531337132677e-05,5.8906575617356793e-08
0.0014058728348232,0.0972423802612481,0.3705971983288277,0.0071282507851719,0.0001847282692324
5.3051805087668106e-05,0.0,0.3071151590198123,0.0005166930495761,2.1570511421487026e-07
0.0007161993686835,0.1965811965811965,0.3522020217119154,0.0042158174328505,3.806257518590428e-05
2.6525902543834053e-05,0.0,0.2775168575719207,0.0002098212571581,0.0
2.6525902543834053e-05,0.0,0.2748101062821653,5.1064744184259325e-05,0.0
5.3051805087668106e-05,1.0,0.2650715079242311,5.873570989933796e-05,0.0
2.6525902543834053e-05,0.0,0.2201620014833589,1.1641656101346598e-06,0.0
0.0001326295127191,0.0,0.3067702823663439,0.0006176534225232,3.086442120547872e-06
0.0001856813178068,0.0952380952380952,0.3139725662316462,0.0013105202233418,2.79286973636772e-06
0.0007692511737711,0.2192118226600985,0.3677377189902064,0.0083816032856702,1.171624262497062e-05
7.957770763150216e-05,0.6666666666666666,0.3491682720806164,0.0030603643972426,3.2112791359395487e-06
0.000159155415263,0.2,0.3008170951628605,0.0004916403559036,5.973312454443658e-06
0.0001856813178068,0.0952380952380952,0.3096477970890692,0.0009386409656144,3.065641976718325e-06
0.0005305180508766,0.1473684210526315,0.3532945355037626,0.0041959686204791,7.053700392134488e-05
0.0001326295127191,0.6,0.3506818477795762,0.0032908159773796,1.0464508704899345e-05
0.0005039921483328,0.1461988304093567,0.3224175974548005,0.0021810622420161,6.059376573830377e-06
0.0010345101992095,0.0863697705802968,0.3056981373813057,0.0007936148322187,7.55490327719599e-05
7.957770763150216e-05,0.0,0.3091602427423323,0.000904245476704,6.945307973182936e-08
0.0016180800551738,0.1404371584699453,0.3845541807350586,0.0114222904667258,7.571368769276887e-05
0.0007427252712273,0.1455026455026455,0.3832445510735198,0.0075431177392601,2.7908970878343094e-05
7.957770763150216e-05,0.0,0.2731791798610155,6.244117685128003e-05,3.006658388926553e-08
7.957770763150216e-05,0.0,0.2725215782092616,0.0001563377154525,7.879646091168979e-08
2.6525902543834053e-05,0.0,0.2580285276241581,2.412947105767671e-05,0.0
7.957770763150216e-05,0.0,0.2560308060090733,3.633106098277494e-05,2.305949742265057e-08
0.0002387331228945,0.0555555555555555,0.2936173527006503,0.0002471087500452,2.376021257077809e-06
5.3051805087668106e-05,1.0,0.3417798408007108,0.002507833763957,0.0
0.0004244144407013,0.1083333333333333,0.3360940731759503,0.0037978268228471,3.560713594197296e-05
0.000477466245789,0.0784313725490196,0.3483423270254287,0.0037135656457394,2.8486960218288004e-05
0.0006631475635958,0.2033333333333333,0.3792388865975233,0.0074365371838212,0.0002110866771545
5.3051805087668106e-05,0.0,0.2834809679214353,0.0001812448463169,5.727221807916294e-09
2.6525902543834053e-05,0.0,0.2980323021827294,0.0003040789742954,0.0
0.0010610361017533,0.173076923076923,0.3801758738226337,0.0074432143010199,8.805255492916331e-05
0.0001326295127191,0.4,0.284828154158828,0.0001134137201006,1.422039446197232e-07
5.3051805087668106e-05,1.0,0.34388112525997,0.002118514617905,0.0
0.0002122072203506,0.2142857142857142,0.3104331357048748,0.0011712103150784,2.348429291032517e-07
0.0006100957585081,0.1897233201581027,0.3235271400986912,0.0024432593490928,1.7744881915859878e-05
7.957770763150216e-05,0.0,0.3418108294345918,0.0024799259845167,6.631918267885339e-07
0.0003448367330698,0.1282051282051282,0.3530001123637589,0.0041756727732717,2.805506255754153e-06
2.6525902543834053e-05,0.0,0.3411488968924764,0.0023909364826977,0.0
0.0002652590254383,0.1777777777777777,0.3519586974381955,0.0035026317927986,1.3793694961350411e-05
7.957770763150216e-05,0.0,0.2804171408594232,8.888582669897005e-05,2.585969980373193e-07
5.3051805087668106e-05,0.0,0.2995764496467765,0.000367856468074,3.4448783026164165e-07
0.000159155415263,0.2666666666666666,0.2846174172360424,9.423949086340144e-05,8.592538165430597e-07
2.6525902543834053e-05,0.0,0.2447605567963434,1.3243545254226774e-05,0.0
0.0001326295127191,0.5,0.3438560326899923,0.0031359915155917,2.2810203859080505e-07
2.6525902543834053e-05,0.0,0.2766919390234056,6.026378105161712e-05,0.0
5.3051805087668106e-05,1.0,0.3417860380779692,0.0025283799041062,0.0
0.0002122072203506,0.1071428571428571,0.3469158637697963,0.0031171208247542,1.3784199836663902e-05
0.000159155415263,0.0666666666666666,0.2863577668059248,0.0001812273549148,7.469000706805673e-07
0.0001856813178068,0.1428571428571428,0.3104229109713118,0.0006410797941498,2.3264842639036942e-06
0.0001856813178068,0.0476190476190476,0.3069601185532594,0.0007607722654938,7.225335139082745e-07
2.6525902543834053e-05,0.0,0.2425776977028505,1.1304191502858885e-05,0.0
0.0009284065890341,0.1243697478991596,0.3621734828179189,0.0049493755213916,0.0001883674412965
0.000954932491578,0.1047619047619047,0.3844835850730742,0.0083567947149276,0.0001589245657669
2.6525902543834053e-05,0.0,0.2639080427584372,4.05799837608356e-05,0.0
2.6525902543834053e-05,0.0,0.2117719094243808,4.378022993023478e-07,0.0
0.0001061036101753,0.0,0.2870882991280509,0.0001682377624092,1.796655340058351e-07
0.0002387331228945,0.3611111111111111,0.3506883720930233,0.0033498441334813,3.4385055187158287e-05
0.0001856813178068,0.3333333333333333,0.3096223656761773,0.00177391723264,7.970099318299617e-07
2.6525902543834053e-05,0.0,0.2877281088053242,0.000335625896696,0.0
7.957770763150216e-05,0.6666666666666666,0.3471139061018166,0.0023312841076403,9.956053048654213e-08
0.0002652590254383,0.2,0.3230392198867191,0.0019202167168259,4.425496626936365e-06
0.0005039921483328,0.0058479532163742,0.3115697083398762,0.0009811386698856,1.934297142724972e-05
2.6525902543834053e-05,0.0,0.2264054627021638,1.5818681049495351e-06,0.0
0.0006100957585081,0.1225296442687747,0.3609079421000229,0.0063009918667376,1.345415603282163e-05
0.000159155415263,0.2666666666666666,0.3498292565235143,0.0028899253811687,1.844069265644066e-05
0.0006100957585081,0.0988142292490118,0.3493624198391222,0.0037376240361481,1.309453000430949e-05
0.0001061036101753,0.1666666666666666,0.279092665664769,8.904430433176458e-05,1.6307152463923558e-06
2.6525902543834053e-05,0.0,0.2582830912578788,1.7605834727874026e-05,0.0
0.0002387331228945,0.1111111111111111,0.352320517373507,0.0033846539445221,7.375332188530592e-06
0.0001856813178068,0.1428571428571428,0.3464472136450522,0.0026841866783797,1.4998074220784474e-05
7.957770763150216e-05,0.0,0.2902200187839689,0.000204821670195,7.3742330641835e-07
2.6525902543834053e-05,0.0,0.3053638543286677,0.0006429261993616,0.0
0.0013793469322793,0.1365007541478129,0.3591543928510184,0.0052235224284231,0.0001378239830955
0.0007692511737711,0.0566502463054187,0.3467052926840483,0.0038108953740447,5.493337448569946e-05
0.000318310830526,0.3333333333333333,0.3537321135350692,0.0045267366804182,5.626974598271772e-06
0.0004509403432451,0.3602941176470588,0.3528415259630864,0.0050252727232873,3.18563297696528e-06
0.0002917849279821,0.109090909090909,0.3446608155055768,0.0025175886694341,6.459687938331626e-06
0.0002917849279821,0.2727272727272727,0.3726265431793696,0.0048415879718959,1.3885779480915517e-05
2.6525902543834053e-05,0.0,0.2484348846098085,2.071394555969164e-05,0.0
0.0002387331228945,0.2777777777777778,0.3439030842630518,0.0032750244718044,4.536785127129406e-06
2.6525902543834053e-05,0.0,0.2363781146934527,4.464725861907937e-06,0.0
7.957770763150216e-05,0.0,0.2905577778291598,0.0003402935399208,1.8431702386578763e-08
2.6525902543834053e-05,0.0,0.2249061871722517,1.5167183846642729e-06,0.0
7.957770763150216e-05,0.3333333333333333,0.3149720110284902,0.0017002207459881,3.9546762309328187e-07
5.3051805087668106e-05,0.0,0.260894539062554,3.266756539233029e-05,5.970612004801978e-09
2.6525902543834053e-05,0.0,0.2744160315623203,8.543433068552986e-05,0.0
0.0011936656144725,0.0929292929292929,0.3538217516987649,0.0052564763464033,0.0001400888140778
0.0001061036101753,0.1666666666666666,0.3418945268217476,0.0024955067783594,1.7854366660685628e-06
0.0002387331228945,0.0277777777777777,0.2993742356622143,0.0005481944535858,4.89846968321217e-07
5.3051805087668106e-05,0.0,0.2597727444994935,5.5675602197879925e-05,1.1617762751825468e-08
0.0001061036101753,0.3333333333333333,0.3109375386620258,0.0011519568506628,4.687937234848505e-06
0.000159155415263,0.0666666666666666,0.2821865924129464,0.0002188221260439,2.7342206522007476e-05
5.3051805087668106e-05,0.0,0.2854968306739267,0.0001220646954607,1.4187417463062957e-08
0.0002387331228945,0.25,0.3575398330804248,0.0039876610971987,1.2028388482576702e-05
0.0002917849279821,0.3090909090909091,0.3484195933456562,0.0033183631021529,7.209774253169599e-07
0.0002387331228945,0.4444444444444444,0.3550012241746238,0.0042106565088033,1.3675032732862746e-06
5.3051805087668106e-05,0.0,0.2873530801713493,0.0001889094419311,5.960172529739793e-06
0.0003448367330698,0.358974358974359,0.3827076523257466,0.0074723232537508,2.7981721359537914e-05
0.000318310830526,0.2272727272727272,0.3780371629413475,0.0059667006134986,4.7982310206862167e-05
0.0002917849279821,0.5818181818181818,0.2938072822495168,0.0004799678281415,2.418854592178832e-07
2.6525902543834053e-05,0.0,0.219293704300481,1.1320470321152245e-06,0.0
5.3051805087668106e-05,0.0,0.3434738242314911,0.0020449715666472,3.471000695753901e-07
0.000477466245789,0.3398692810457516,0.3504666815409787,0.0034590277355164,4.299291958886897e-06
0.0001326295127191,0.0,0.2916389460492318,0.0003634430177044,1.1445306427049218e-06
5.3051805087668106e-05,1.0,0.2629967072217881,6.409297930076718e-05,0.0
0.0001326295127191,0.2,0.3535397109712753,0.0033847284503281,6.378872058121488e-06
0.0002917849279821,0.2181818181818181,0.3502908327293676,0.0036489055491983,1.1194544640602544e-05
0.000159155415263,0.2666666666666666,0.3590449341892227,0.0040266420692205,5.973717179585947e-06
0.0001326295127191,0.3,0.3189478671381918,0.001423338544555,3.255534579693631e-07
0.0001856813178068,0.2857142857142857,0.3526863814540045,0.0037832364905625,1.2932566733070416e-06
0.000636621661052,0.0942028985507246,0.3548675565261592,0.0050203306600451,0.0001229319168487
0.0004244144407013,0.125,0.3310065676254697,0.00297192344442,3.531664106048993e-06
0.0001326295127191,0.3,0.3174599164645648,0.0011566876200959,7.575518338853726e-06
5.3051805087668106e-05,0.0,0.2762438631200996,5.002306716050953e-05,2.7936662760907893e-08
0.0006631475635958,0.0233333333333333,0.3229727993146284,0.0021563484333455,1.156174585048575e-05
0.0004509403432451,0.0147058823529411,0.303490637427748,0.0005786533583886,0.0001438881736248
2.6525902543834053e-05,0.0,0.2064002189980837,1.7804282492761558e-07,0.0
0.0002917849279821,0.2727272727272727,0.3570082483403884,0.0046099792234599,4.807367986359168e-06
0.0001856813178068,0.2857142857142857,0.311866117370659,0.0016411064425483,8.75598743732553e-07
5.3051805087668106e-05,0.0,0.2719024298768833,5.02503571624402e-05,2.02087035994225e-09
0.0001061036101753,0.0,0.2995145669635409,0.0006844279705546,9.117280796999694e-07
0.0001061036101753,0.1666666666666666,0.2705540404765322,0.0001309177750954,7.225028184620896e-07
2.6525902543834053e-05,0.0,0.2662640816470671,4.995476047042757e-05,0.0
2.6525902543834053e-05,0.0,0.2599106490354784,2.949301233456936e-05,0.0
0.0001856813178068,0.0,0.2740888304021288,0.0001503390376456,8.016966290824713e-08
2.6525902543834053e-05,0.0,0.2396706824756031,1.6232499547186308e-05,0.0
0.0001326295127191,0.1,0.2839378784683518,0.00026381391217,2.9500196774279175e-07
7.957770763150216e-05,0.6666666666666666,0.3182719989193661,0.0011303247883915,9.84990364827354e-08
0.0001061036101753,0.6666666666666666,0.3178051473997454,0.0019786027260124,9.662429079071444e-09
0.0004509403432451,0.125,0.293649371791776,0.0004387404187582,4.313780664233491e-06
0.0003978885381575,0.3714285714285714,0.2968378450733059,0.0005939461989328,1.963409204108757e-07
0.0009018806864903,0.0837789661319073,0.3823699451279502,0.0072622955776751,0.0001369282836094
2.6525902543834053e-05,0.0,0.2655438863413843,5.099831469124183e-05,0.0
0.0001061036101753,0.0,0.2709546192878807,9.154910367215052e-05,2.2702641899741138e-07
0.0001856813178068,0.0,0.2944797256657215,0.0004947215784341,7.200083587122208e-07
0.0001856813178068,0.3333333333333333,0.3010933893472409,0.0015118009177967,1.1253752063566937e-07
0.0002122072203506,0.3214285714285714,0.3455327027423376,0.0024180558975785,5.106243406771682e-06
7.957770763150216e-05,0.0,0.2881834026418787,0.000149132712977,1.6530561879335437e-06
0.000318310830526,0.2272727272727272,0.3811675968616032,0.0068630534224212,1.2103998415113892e-05
2.6525902543834053e-05,0.0,0.2661700850778409,5.096259701531381e-05,0.0
7.957770763150216e-05,0.3333333333333333,0.2446382567277305,3.5348039091331884e-05,8.381667804258086e-09
0.0021751240085943,0.0436615477265883,0.3562222432202589,0.0071921534836292,9.793805656954646e-05
0.0005039921483328,0.1812865497076023,0.3547072881579195,0.0047381739132106,1.1024923878721893e-05
0.0001326295127191,0.5,0.3083258362640059,0.0010590534657239,1.281521690543741e-06
0.0005039921483328,0.1695906432748538,0.3572484506188048,0.0065713142976164,1.0574370207905304e-05
7.957770763150216e-05,0.0,0.2779219438833434,6.816245877416804e-05,8.41129690343223e-07
0.0001061036101753,0.5,0.344509631904083,0.0029058021027594,5.679832611349411e-06
